directorId,name,birthYear,deathYear
nm0829820,Scott Stewart,,
nm0829925,Alex Steyermark,,
nm0830010,Helen Stickler,1966.0,
nm0830150,France Stiglic,1919.0,1993.0
nm0830249,Mauritz Stiller,1883.0,1928.0
nm0830352,Jeff Stilson,1959.0,
nm0830387,John Stimpson,,
nm0830629,Sergio Stivaletti,1957.0,
nm0830879,Alex Stockman,,
nm0831207,Gorcin Stojanovic,1966.0,
nm0831212,Lazar Stojanovic,1944.0,2017.0
nm0831321,Chris Stokes,,
nm0831339,Francis Stokes,,
nm0831457,Josh Stolberg,1971.0,
nm0831526,Pablo Stoll,1974.0,
nm0831557,Nicholas Stoller,1976.0,
nm0831573,Lara Stolman,,
nm0831577,Benjamin Stoloff,1895.0,1960.0
nm0831590,Aleksandr Stolper,1907.0,1979.0
nm0831690,Charles Stone III,1966.0,
nm0831720,Andrew L. Stone,1902.0,1999.0
nm0831868,Ezra Stone,1917.0,1994.0
nm0831970,Jordan Stone,,
nm0831980,Julian Stone,,
nm0832087,Norman Stone,,
nm0832134,Robert Stone,,
nm0832187,Stuart Stone,1980.0,
nm0832336,Audrius Stonys,1966.0,
nm0832369,Lynne Stopkewich,1964.0,
nm0832559,Esben Storm,1950.0,2011.0
nm0832573,Howard Storm,1931.0,
nm0832584,Jerome Storm,1890.0,1958.0
nm0832617,Scott Storm,1966.0,
nm0832669,Vera Storozheva,1958.0,
nm0832731,Mark Story,,
nm0832823,Larry N. Stouffer,,
nm0833027,Jirí Strach,1973.0,
nm0833271,Paul Strand,1890.0,1976.0
nm0833597,Deborah Stratman,,
nm0833708,Jean-Marie Straub,1933.0,
nm0833779,Colin Strause,1976.0,
nm0833780,Greg Strause,1975.0,
nm0833889,Todd Strauss-Schulson,1980.0,
nm0833965,Frank R. Strayer,1891.0,1964.0
nm0834168,Janis Streics,1936.0,
nm0834201,Susan Streitfeld,,
nm0834334,Joseph Strick,1923.0,2010.0
nm0834338,Wesley Strick,1954.0,
nm0834378,John Strickland,,
nm0834650,Aleksandr Strizhenov,1969.0,
nm0834744,Herbert L. Strock,1918.0,2005.0
nm0834824,David Strohmaier,1949.0,
nm0834889,Yale Strom,1957.0,
nm0834893,Susan Stroman,1954.0,
nm0834902,Robert Stromberg,,
nm0834960,Danny Strong,1974.0,
nm0835191,Jason Strouse,,
nm0835224,Vera Stroyeva,1903.0,1991.0
nm0835249,Caroline Strubbe,,
nm0835294,Teona Strugar Mitevska,1974.0,
nm0835299,Barry Strugatz,,
nm0835426,Bradley Stryker,1977.0,
nm0835688,Eric Stuart,1967.0,
nm0835732,Jeb Stuart,1956.0,
nm0835799,Mel Stuart,1928.0,2012.0
nm0835828,Peter Stuart,1958.0,
nm0836045,Vladimir Studennikov,,
nm0836136,Jerzy Stuhr,1947.0,
nm0836328,John Sturges,1910.0,1992.0
nm0836423,Michael Sturminger,1963.0,
nm0836430,Charles Sturridge,1951.0,
nm0836495,Antoni Stutz,,
nm0836548,Trudie Styler,1954.0,
nm0836557,Eric Styles,1967.0,
nm0836610,Susanna Styron,1955.0,
nm0836708,Hannes Stöhr,1970.0,
nm0836715,Philipp Stölzl,1967.0,
nm0836825,Bobby A. Suarez,1942.0,2010.0
nm0836942,Babbar Subhash,1945.0,
nm0836949,Eliseo Subiela,1944.0,2016.0
nm0836964,Tara Subkoff,1972.0,
nm0837009,Elisabeth Subrin,,
nm0837059,Joel Sucher,,
nm0837086,Rüdiger Suchsland,1968.0,
nm0837406,Sara Sugarman,1965.0,
nm0837425,Hiroshi Sugawara,,
nm0837458,Stewart Sugg,,
nm0837485,Gisaburô Sugii,1940.0,
nm0837521,Shigemichi Sugita,,
nm0837576,Caroline Suh,,
nm0837608,Ville Suhonen,1964.0,
nm0837690,Garik Sukachyov,1959.0,
nm0837839,Elia Suleiman,1960.0,
nm0837977,Brett Sullivan,,
nm0838016,Daniel J. Sullivan,1940.0,
nm0838073,Fred G. Sullivan,1945.0,1996.0
nm0838198,Kevin Rodney Sullivan,1958.0,
nm0838282,Paul Francis Sullivan,1972.0,
nm0838289,Peter Sullivan,1976.0,
nm0838374,Tim Sullivan,1964.0,
nm0838499,Martin Sulík,1962.0,
nm0838526,Sabiha Sumar,1961.0,
nm0838549,Jeff Sumerel,,
nm0838599,Eric Summer,,
nm0838725,Jeremy Summers,1931.0,2016.0
nm0838757,Manuel Summers,1935.0,1993.0
nm0838820,Walter Summers,1896.0,1973.0
nm0838936,Chung Sun,1941.0,
nm0838986,Shirley Sun,,
nm0839000,Yu Sun,1900.0,1990.0
nm0839008,Zhou Sun,1954.0,
nm0839045,Raju Sundaram,,
nm0839064,Anne Sundberg,,
nm0839233,Cedric Sundstrom,,
nm0839237,Neal Sundstrom,,
nm0839268,Kjell Sundvall,1953.0,
nm0839397,Masayuki Suô,1956.0,
nm0839412,Tapio Suominen,1946.0,
nm0839608,Annette Surfer,,
nm0839645,Alla Surikova,1940.0,
nm0839648,Aleksandr Surin,1939.0,2015.0
nm0839660,Stephen Surjik,,
nm0839695,Joel Surnow,1954.0,
nm0839812,Stephen Susco,,
nm0839878,Jordan Susman,,
nm0840042,A. Edward Sutherland,1895.0,1973.0
nm0840075,Sudz Sutherland,,
nm0840097,Hal Sutherland,1929.0,2014.0
nm0840412,Tammi Sutton,1971.0,
nm0840443,Virpi Suutari,1967.0,
nm0840485,Nobuhiro Suwa,1960.0,
nm0840594,Junichi Suzuki,,
nm0840651,Norifumi Suzuki,1933.0,2014.0
nm0840671,Seijun Suzuki,1923.0,2017.0
nm0840779,Gonzalo Suárez,1934.0,
nm0840905,Jan Svankmajer,1934.0,
nm0840932,Rosane Svartman,,
nm0840939,Peter Svatek,,
nm0841001,Olafur Sveinsson,,
nm0841232,Jan Sverák,1965.0,
nm0841291,Ognjen Svilicic,1971.0,
nm0841326,Antonin Svoboda,1969.0,
nm0841456,Bob Swaim,1943.0,
nm0841504,Miles Swain,,
nm0841615,Michael Swan,,
nm0841647,John Swanbeck,,
nm0841772,Christine Swanson,1971.0,
nm0841918,Jyoti Swaroop,,
nm0841919,Kamal Swaroop,,
nm0841959,Greg Swartz,,
nm0842140,Julia Sweeney,1959.0,
nm0842415,Charles Swenson,1941.0,
nm0842451,Will Swenson,1972.0,
nm0842515,T.L.P. Swicegood,,
nm0842521,Charles Swickard,1861.0,1929.0
nm0842523,Robin Swicord,1952.0,
nm0842582,David Swift,1919.0,2001.0
nm0842664,Saul Swimmer,1936.0,2007.0
nm0842777,Bradley R. Swirnoff,,
nm0842944,Hans-Jürgen Syberberg,1935.0,
nm0843089,Peter Sykes,1939.0,2006.0
nm0843096,Robin Sykes,,
nm0843467,Joe Syracuse,1967.0,
nm0843640,István Szabó,1938.0,
nm0843733,James Szalapski,,
nm0844038,Antony Szeto,1964.0,
nm0844120,Miklós Szinetár,1932.0,
nm0844155,Piotr Szkopiak,1966.0,
nm0844226,György Szomjas,1940.0,2021.0
nm0844325,Piotr Szulkin,1950.0,2018.0
nm0844326,Boris Szulzinger,1945.0,
nm0844333,Malgorzata Szumowska,1973.0,
nm0844358,Jeannot Szwarc,1939.0,
nm0844444,János Szász,1958.0,
nm0844499,István Szöts,1912.0,1998.0
nm0844538,José Luis Sáenz de Heredia,1911.0,1992.0
nm0844541,Álvaro Sáenz de Heredia,1942.0,
nm0844896,Eduardo Sánchez,1968.0,
nm0845007,José María Sánchez,,
nm0845207,Jorge Sánchez-Cabezudo,1972.0,
nm0845223,Pál Sándor,1939.0,
nm0845290,T.J. Särkkä,1890.0,1975.0
nm0845386,Joël Séria,1936.0,
nm0845440,Ágnes Sós,1966.0,
nm0845525,Walter Söderlund,1956.0,2012.0
nm0845618,Maria Sødahl,1965.0,
nm0845770,Shu Shuen Tong,1941.0,
nm0845860,Matthew Tabak,,
nm0845957,Helena Taberna,,
nm0845973,Sylvio Tabet,,
nm0846010,Carlos Enrique Taboada,1929.0,1997.0
nm0846092,Kamal Tabrizi,1959.0,
nm0846119,Juan Carlos Tabío,1943.0,2021.0
nm0846281,Sven Taddicken,1974.0,
nm0846290,Vladimir Tadej,1925.0,2017.0
nm0846328,Erez Tadmor,1974.0,
nm0846369,Christian Tafdrup,1978.0,
nm0846429,Gene Taft,1939.0,1987.0
nm0846590,Gabriela Tagliavini,1968.0,
nm0846606,Yoshiaki Tago,,
nm0846684,Kidlat Tahimik,1942.0,
nm0846700,Iraj Tahmasb,,
nm0846879,Charles Tait,1868.0,1933.0
nm0847109,Banmei Takahashi,1949.0,
nm0847115,Gen Takahashi,1965.0,
nm0847223,Isao Takahata,1935.0,2018.0
nm0847294,Shinji Takamatsu,,
nm0847310,Ryuichi Takamori,,
nm0847314,Iwao Takamoto,1925.0,2007.0
nm0847591,Atsushi Takeuchi,,
nm0847614,Yoshio Takeuchi,,
nm0847615,Tetsuro Takeuchi,,
nm0847688,Hiroko Tokita,,
nm0847690,Yôjirô Takita,1955.0,
nm0847749,Tibor Takács,1954.0,
nm0847766,Ran Tal,,
nm0847796,Len Talan,,
nm0847803,Igor Talankin,1927.0,2010.0
nm0847859,David E. Talbert,1966.0,
nm0847943,Martin Talbot,,
nm0848017,Mohammad-Ali Talebi,1958.0,
nm0848090,Amy Talkington,1969.0,
nm0848092,C.M. Talkington,1966.0,
nm0848121,Gregg G. Tallas,1909.0,1993.0
nm0848234,Richard Talmadge,1892.0,1981.0
nm0848376,Patrick Tam,1948.0,
nm0848414,Lee Tamahori,1950.0,
nm0848554,Amber Tamblyn,1983.0,
nm0848892,Royston Tan,1976.0,
nm0848893,Sandi Tan,1972.0,
nm0848986,Hideo Tanaka,1933.0,2011.0
nm0848992,SABU,1964.0,
nm0849040,Noboru Tanaka,1937.0,2006.0
nm0849060,Shigeo Tanaka,,
nm0849080,Tokuzô Tanaka,1925.0,2007.0
nm0849164,Loveleen Tandan,,
nm0849271,Chia Tang,1937.0,
nm0849290,Billy Hin-Shing Tang,1951.0,2020.0
nm0849474,Senkichi Taniguchi,1912.0,2007.0
nm0849544,J.B. Tanko,1906.0,1993.0
nm0849585,Terrell Tannen,,
nm0849587,William Tannen,1942.0,
nm0849609,Alain Tanner,1929.0,
nm0849747,Emma Tammi,,
nm0849786,Danis Tanovic,1969.0,
nm0849806,Robert Emmett Tansey,1897.0,1951.0
nm0850024,Nyrki Tapiovaara,1911.0,1940.0
nm0850044,Daniel Taplitz,,
nm0850168,Daniel Taradash,1913.0,2003.0
nm0850173,Mar Targarona,,
nm0850212,Michele Massimo Tarantini,1942.0,
nm0850250,Taras Popov,,
nm0850283,Sergey Tarasov,1933.0,
nm0850307,Juan Taratuto,1971.0,
nm0850366,Carine Tardieu,,
nm0850432,Yuri Tarich,1885.0,1967.0
nm0850466,Aarne Tarkas,1923.0,1976.0
nm0850516,Mark Tarlov,,2021.0
nm0850601,Béla Tarr,1955.0,
nm0850733,Genndy Tartakovsky,1970.0,
nm0850893,Evgeniy Tashkov,1927.0,2012.0
nm0850895,Frank Tashlin,1913.0,1972.0
nm0850958,Nadia Tass,,
nm0851073,Tom Tataranowicz,,
nm0851093,Yevgeni Tatarsky,1938.0,2015.0
nm0851192,Robert Tate,,
nm0851253,Rama Rao Tatineni,1938.0,
nm0851281,Patrick Tatopoulos,,
nm0851288,John Tatoulis,,
nm0851383,Anna Maria Tatò,1940.0,
nm0851437,Matt Tauber,,
nm0851537,Norman Taurog,1899.0,1981.0
nm0851611,Gianluca Maria Tavarelli,1964.0,
nm0851724,Bertrand Tavernier,1941.0,2021.0
nm0851731,Nils Tavernier,1965.0,
nm0851752,Paolo Taviani,1931.0,
nm0851754,Vittorio Taviani,1929.0,2018.0
nm0851930,Alan Taylor,1965.0,
nm0852133,Christopher Taylor,,
nm0852244,Deane Taylor,,
nm0852279,Don Taylor,1920.0,1998.0
nm0852286,Donald Taylor,1911.0,1966.0
nm0852363,Finn Taylor,1958.0,
nm0852573,Jennifer Maytorena Taylor,,
nm0853028,Ray Taylor,1888.0,1952.0
nm0853041,Renée Taylor,1933.0,
nm0853074,Robert Taylor,1944.0,2014.0
nm0853130,Sam Taylor,1895.0,1958.0
nm0853204,Steve Taylor,,
nm0853238,Tate Taylor,1969.0,
nm0853374,Sam Taylor-Johnson,1967.0,
nm0853380,Julie Taymor,1952.0,
nm0853393,Ryuta Tasaki,1964.0,
nm0853456,Pierre Tchernia,1928.0,2016.0
nm0853535,Colin Teague,1970.0,
nm0853546,Lewis Teague,1938.0,
nm0853753,Denny Tedesco,1961.0,
nm0853929,Filip Tegstedt,1978.0,
nm0854418,Teller,1948.0,
nm0854697,Julien Temple,1953.0,
nm0854813,Richard Temtchine,,
nm0854853,Joona Tena,1965.0,
nm0854866,Lydia Tenaglia,,
nm0854913,Silvio Tendler,1950.0,
nm0854976,Daisuke Tengan,1959.0,
nm0855035,Andy Tennant,1955.0,
nm0855096,Del Tenney,1930.0,2013.0
nm0855107,Kevin Tenney,1955.0,
nm0855147,Pen Tennyson,1912.0,1941.0
nm0855188,Kevin Tent,,
nm0855280,Craig Teper,,
nm0855300,Jonathan Teplitzky,,
nm0855346,Oleg Teptsov,1954.0,
nm0855446,Shûji Terayama,1935.0,1983.0
nm0855584,Francis Teri,,
nm0855613,John Terlesky,1961.0,
nm0855681,Béla Ternovszky,1943.0,
nm0855743,Terracino,1969.0,
nm0855843,Jessy Terrero,1972.0,
nm0856066,Richard Terry,,
nm0856124,Eddy Terstall,1964.0,
nm0856160,Brian J. Terwilliger,,
nm0856267,Hiroshi Teshigahara,1927.0,2001.0
nm0856319,Duccio Tessari,1926.0,1994.0
nm0856500,Sylvie Testud,1971.0,
nm0856715,Peter Tewksbury,1923.0,2003.0
nm0856802,Macoto Tezuka,1961.0,
nm0856803,Masaaki Tezuka,1955.0,
nm0856804,Osamu Tezuka,1928.0,1989.0
nm0856990,Jay Thames,,
nm0857399,Jacques Thelemaque,,
nm0857620,Justin Theroux,1971.0,
nm0857865,Mark Thiedeman,,
nm0857949,Wilhelm Thiele,1890.0,1975.0
nm0858008,Ela Thier,1971.0,
nm0858235,A.C. Trilogchander,1930.0,2016.0
nm0858239,M.A. Thirumugham,,
nm0858379,Robert Thom,1929.0,1979.0
nm0858525,Betty Thomas,1947.0,
nm0858599,Caroline Thomas,,
nm0858680,Daniela Thomas,1959.0,
nm0858686,Dave Thomas,1949.0,
nm0858873,Gerald Thomas,1920.0,1993.0
nm0859016,Jeremy Thomas,1949.0,
nm0859108,Kenneth Thomas,,
nm0859323,Pascal Thomas,1944.0,
nm0859387,Ralph Thomas,1915.0,2001.0
nm0859389,Ralph L. Thomas,1939.0,
nm0859432,Rob Thomas,1965.0,
nm0859579,Theodore Thomas,,
nm0859651,William C. Thomas,1903.0,1984.0
nm0859707,Harry Thomason,1940.0,
nm0859766,Rudolf Thome,1939.0,
nm0859877,Barnaby Thompson,1961.0,
nm0859920,Brett Thompson,,
nm0860019,Danièle Thompson,1942.0,
nm0860078,Donald W. Thompson,1937.0,2019.0
nm0860125,Ernest Thompson,1949.0,
nm0860194,Harlan Thompson,1890.0,1966.0
nm0860565,Palmer Thompson,1918.0,1969.0
nm0860947,Ulrich Thomsen,1963.0,
nm0861065,Norman Earl Thomson,1915.0,2000.0
nm0861108,Tomasz Thomson,,
nm0861129,Yongyoot Thongkongtoon,1967.0,
nm0861344,Stewart Thorndike,,
nm0861362,Chaz Thorne,,
nm0861420,Rich Thorne,,
nm0861610,Warwick Thornton,1970.0,
nm0861679,Jerry Thorpe,1926.0,2018.0
nm0861703,Richard Thorpe,1896.0,1991.0
nm0861740,Jens Jørgen Thorsen,1932.0,2000.0
nm0861826,Peter Thorwarth,1971.0,
nm0861899,Jamie Thraves,1969.0,
nm0862002,Jacob Thuesen,1962.0,
nm0862151,Blaine Thurier,,
nm0862207,Tom Thurman,,
nm0862211,Mike Thurmeier,,
nm0862218,Alexis Thurn-Taxis,1892.0,1979.0
nm0862312,Denis Thybaud,,
nm0862343,Guy Lee Thys,1952.0,
nm0862504,Fen Tian,,
nm0862514,Zhuangzhuang Tian,1952.0,
nm0862532,Antonio Tibaldi,1961.0,
nm0862605,Kartal Tibet,1939.0,2021.0
nm0862692,Paul Tickell,1949.0,
nm0862787,Gary Tieche,,
nm0862795,Sean Tiedeman,1972.0,
nm0862911,Greg Tiernan,1965.0,
nm0862932,Jacob Tierney,1979.0,
nm0863021,Arkadiy Tigay,1945.0,
nm0863120,Deepak Tijori,1961.0,
nm0863208,Leif Tilden,1964.0,
nm0863254,Eric Till,1929.0,
nm0863387,George Tillman Jr.,1969.0,
nm0863633,Peter Timm,1950.0,
nm0863674,Johan Timmers,,
nm0863756,Ondi Timoner,,
nm0863780,Semyon Timoshenko,1899.0,1958.0
nm0864006,James Tinling,1898.0,1967.0
nm0864016,Robert Tinnell,1961.0,
nm0864091,John Tintori,,
nm0864263,Douglas Tirola,,
nm0864468,Stacy Title,1964.0,2021.0
nm0864504,Viktor Titov,1939.0,2000.0
nm0864741,Moufida Tlatli,1942.0,2021.0
nm0864775,Johnnie To,1955.0,
nm0864778,Yuk Ching To,,
nm0864779,Chapman To,1972.0,
nm0864812,James Toback,1944.0,
nm0864878,Janet Tobias,1958.0,
nm0864964,Thomas J. Tobin,,
nm0865358,Paul Todisco,,
nm0865421,Pyotr Todorovskiy,1925.0,2013.0
nm0865422,Valeriy Todorovskiy,1962.0,
nm0865572,Maria Sole Tognazzi,1971.0,
nm0865573,Ricky Tognazzi,1955.0,
nm0865575,Ugo Tognazzi,1922.0,1990.0
nm0865709,Norman Tokar,1919.0,1979.0
nm0865847,Peter Tolan,1958.0,
nm0865918,Éric Toledano,1971.0,
nm0866062,Michael Tolkin,1950.0,
nm0866132,Michael Tollin,1955.0,
nm0866695,Masanori Tominaga,,
nm0866707,Yoshiyuki Tomino,1941.0,
nm0867104,Andrea Tonacci,1944.0,2016.0
nm0867127,Mark Tonderai,,
nm0867210,Kelvin Tong,,
nm0867262,Stanley Tong,1960.0,
nm0867268,Wilson Tong,,
nm0867498,James E. Tooley,,
nm0867747,Burt Topper,1928.0,2007.0
nm0867784,Barbara Topsøe-Rothenborg,1979.0,
nm0868149,Joe Tornatore,1934.0,
nm0868153,Giuseppe Tornatore,1956.0,
nm0868219,Guillermo del Toro,1964.0,
nm0868282,Katie Torpey,1969.0,
nm0868441,Jorge Torregrossa,1973.0,
nm0868595,Cláudio Torres,1962.0,
nm0868643,Fina Torres,1951.0,
nm0868650,Gabe Torres,,
nm0868782,Oscar Torre,,
nm0868893,Thomas Torrey,1981.0,
nm0869427,Robert Totten,1937.0,1995.0
nm0869664,Jacques Tourneur,1904.0,1977.0
nm0869665,Maurice Tourneur,1876.0,1961.0
nm0869740,Jean-Philippe Toussaint,1957.0,
nm0870006,Jocelyn Towne,1976.0,
nm0870094,Bud Townsend,1921.0,1997.0
nm0870186,Robert Townsend,1957.0,
nm0870204,Stuart Townsend,1972.0,
nm0870299,Patrice Toye,1967.0,
nm0870311,Shirô Toyoda,1906.0,1977.0
nm0870313,Toshiaki Toyoda,1969.0,
nm0870324,Keisuke Toyoshima,,
nm0870469,Dan Trachtenberg,,
nm0870538,Lance Tracy,1971.0,
nm0870592,Michael Traeger,,
nm0870741,Ivo Trajkov,1965.0,
nm0870800,Jean-Claude Tramont,1930.0,1996.0
nm0870841,Anh Hung Tran,1962.0,
nm0870979,Richard Trank,,
nm0871086,Pablo Trapero,1971.0,
nm0871121,Antonio Trashorras,1969.0,
nm0871188,Andrew Traucki,,
nm0871428,Pete Travis,,
nm0871456,Joey Travolta,1950.0,
nm0871477,Stephen Traxler,1945.0,
nm0871535,Karim Traïdia,1949.0,
nm0871708,Sérgio Tréfaut,1965.0,
nm0871735,Rob Tregenza,1950.0,
nm0871750,Viktor Tregubovich,1935.0,1992.0
nm0871860,Jeff Tremaine,,
nm0872045,Steve Trenbirth,,
nm0872062,Brian Trenchard-Smith,1946.0,
nm0872112,Luis Trenker,1892.0,1990.0
nm0872134,Barbara Trent,,
nm0872153,John Trent,,1983.0
nm0872311,Irina Tretyakova,,
nm0872316,Blair Treu,,
nm0872328,Maarten Treurniet,,
nm0872331,Monika Treut,1954.0,
nm0872388,Dale Trevillion,,
nm0872535,Rodrigo Triana,,
nm0872594,Snjezana Tribuson,1957.0,
nm0872765,Adriana Trigiani,1969.0,
nm0872809,Gus Trikonis,1937.0,
nm0873240,Jirí Trnka,1912.0,1969.0
nm0873260,Fien Troch,1978.0,
nm0873266,Rose Troche,1964.0,
nm0873296,Jan Troell,1931.0,
nm0873385,Massimo Troisi,1953.0,1994.0
nm0873400,Ondrej Trojan,1959.0,
nm0873608,Zdenek Troska,1953.0,
nm0873779,Gary Trousdale,1960.0,
nm0873892,Gary Troy,1939.0,
nm0874093,David Trueba,1969.0,
nm0874096,Fernando Trueba,1955.0,
nm0874100,Guerdon Trueblood,1933.0,2021.0
nm0874164,Ian Truitner,1972.0,
nm0874308,Dalton Trumbo,1905.0,1976.0
nm0874320,Douglas Trumbull,1942.0,
nm0874497,Glenn Tryon,1898.0,1970.0
nm0874501,Sol Tryon,,
nm0874676,Eric Tsang,1953.0,
nm0874905,Yorgos Tsemberopoulos,,
nm0875030,Dito Tsintsadze,1957.0,
nm0875040,Stavros Tsiolis,1937.0,2019.0
nm0875056,Aristomenis Tsirbas,1967.0,
nm0875072,Filippos Tsitos,1966.0,
nm0875225,Noriaki Tsuchimoto,1928.0,2008.0
nm0875354,Shin'ya Tsukamoto,1960.0,
nm0875367,Slava Tsukerman,,
nm0875448,Yasuo Tsuruhashi,,
nm0875453,Kazuya Tsurumaki,1966.0,
nm0875468,Norio Tsuruta,,
nm0875548,Elena Tsyplakova,1958.0,
nm0875571,Lu-Po Tu,,
nm0875659,Antonio Tublen,,
nm0875710,Liz Tuccillo,1964.0,
nm0875744,Michael Tuchner,1932.0,2017.0
nm0875793,Anand Tucker,1963.0,
nm0875869,George Loane Tucker,1872.0,1921.0
nm0875953,Michael Tucker,,
nm0875973,Phil Tucker,1927.0,1985.0
nm0876146,Laurent Tuel,,
nm0876227,Richard Tuggle,1948.0,
nm0876287,Onur Tukel,,
nm0876343,Teuvo Tulio,1912.0,2000.0
nm0876376,Adele Tulli,,
nm0876440,Montgomery Tully,1904.0,1988.0
nm0876488,Mikhail Tumanishvili,1935.0,2010.0
nm0876499,Inna Tumanyan,1929.0,2005.0
nm0876506,Vladimir Tumaev,1954.0,
nm0876600,Wei Tung,,
nm0876619,Sandy Tung,,
nm0876621,Shao-Yung Tung,,
nm0876645,Tamara Tunie,1959.0,
nm0876683,Gary J. Tunnicliffe,1968.0,
nm0876726,Hannu Tuomainen,,
nm0876942,Charlotte de Turckheim,1955.0,
nm0877078,Yavuz Turgul,1946.0,
nm0877111,Victor A. Turin,1895.0,1945.0
nm0877123,Neil Turitz,1970.0,
nm0877197,Sophia Turkiewicz,1946.0,
nm0877274,Lawrence Turman,1926.0,
nm0877285,Dorjkhandyn Turmunkh,,
nm0877382,Ann Turner,1960.0,
nm0877617,Jann Turner,,
nm0877790,Paul Turner,1945.0,2019.0
nm0878031,André Turpin,1966.0,
nm0878216,Cyril Tuschi,1969.0,
nm0878299,O.W. Tuthill,,
nm0878338,Frank Tuttle,1892.0,1963.0
nm0878390,Andrey Tutyshkin,1910.0,1971.0
nm0878413,Markku Tuurna,,
nm0878638,David Twohy,1955.0,
nm0878756,Tom Tykwer,1965.0,
nm0878763,Morten Tyldum,1967.0,
nm0878768,Aisha Tyler,1970.0,
nm0878957,Stanislaw Tym,1937.0,
nm0879283,Nikos Tzimas,,
nm0879301,Stratos Tzitzis,,
nm0879322,Eitan Zur,,
nm0879364,Yrjö Tähtelä,1936.0,
nm0879423,Péter Tímár,1950.0,
nm0879471,Tamás Tóth,1966.0,
nm0879513,Lauri Törhönen,1947.0,
nm0879559,Ferenc Török,1971.0,
nm0879631,Sloane U'Ren,,
nm0879755,Tomu Uchida,1898.0,1970.0
nm0879780,Teruyoshi Uchimura,1964.0,
nm0879783,Aleksey Uchitel,1951.0,
nm0879802,Gustav Ucicky,1898.0,1961.0
nm0879853,Albert Uderzo,1927.0,2020.0
nm0879889,Leslee Udwin,1957.0,
nm0879960,Ekachai Uekrongtham,,
nm0880127,Ömer Ugur,,
nm0880151,Stefan Uher,1930.0,1993.0
nm0880297,Andrei Ujica,1951.0,
nm0880323,Milind Ukey,,
nm0880521,Liv Ullmann,1938.0,
nm0880618,Edgar G. Ulmer,1904.0,1972.0
nm0881038,Ron Underwood,1953.0,
nm0881053,Boris Undorf,1979.0,
nm0881135,Charles B. Unger,,
nm0881252,Pierre Unik,1909.0,1945.0
nm0881279,Lee Unkrich,1967.0,
nm0881372,Sven Unterwaldt Jr.,1965.0,
nm0881762,Enrique Urbizu,1962.0,
nm0881919,Imanol Uribe,1950.0,
nm0882160,Frank Urson,1887.0,1928.0
nm0882203,Zaza Urushadze,1965.0,2019.0
nm0882330,Kinka Usher,,
nm0882403,Jamshed Usmonov,1965.0,
nm0882445,Yesim Ustaoglu,1960.0,
nm0882658,Ozgur Uyanik,,
nm0882795,Valentin Vaala,1909.0,1976.0
nm0882883,Jack Vacek,,
nm0883055,Günter Vaessen,,
nm0883058,Vasilis Vafeas,,
nm0883334,Ladislao Vajda,1906.0,1965.0
nm0883609,Luis Valdez,1940.0,
nm0884452,José Luis Valenzuela,,
nm0884547,Tonino Valerii,1934.0,2016.0
nm0884659,Eric Valette,1967.0,
nm0884743,Tina Valinsky,,
nm0884982,Fernando Vallejo,1954.0,
nm0885014,Nick Vallelonga,1959.0,
nm0885108,Eric Valli,1952.0,
nm0885249,Jean-Marc Vallée,1963.0,
nm0885473,Michael Valverde,1966.0,
nm0885537,Krishna Vamsi,1962.0,
nm0885666,Jim Van Bebber,1964.0,
nm0885857,Didier Van Cauwelaert,1960.0,
nm0885993,Willem van de Sande Bakhuyzen,1957.0,2005.0
nm0886015,Jef Van de Water,,
nm0886079,Dorothée Van Den Berghe,,
nm0886095,Rudi Van Den Bossche,1957.0,
nm0886156,Andrew van den Houten,1979.0,
nm0886684,Bruce Van Dusen,,
nm0886754,W.S. Van Dyke,1889.0,1943.0
nm0886976,Felix van Groeningen,1977.0,
nm0887055,André van Heerden,1971.0,
nm0887068,Pieter Van Hees,1970.0,
nm0887113,Remy van Heugten,1976.0,
nm0887174,Buddy Van Horn,1928.0,2021.0
nm0887351,Pino Van Lamsweerde,1940.0,2020.0
nm0887361,Hugo Van Lawick,1937.0,2002.0
nm0887375,Philippe Van Leeuw,,
nm0887452,Erik Van Looy,1962.0,
nm0887511,Hilde Van Mieghem,1958.0,
nm0887635,Kees Van Oostrum,1953.0,
nm0887690,Frank Van Passel,1964.0,
nm0887708,Melvin Van Peebles,1932.0,2021.0
nm0887852,Pieter van Rijn,,
nm0887996,Andrew Van Slee,1965.0,
nm0888083,David Van Taylor,,
nm0888183,Jason Van Vleet,1970.0,
nm0888186,Richard Van Vleet,1942.0,
nm0888241,Sterling Van Wagenen,1947.0,
nm0888281,Lenny Van Wesemael,,
nm0888418,Marina de Van,1971.0,
nm0888502,Daniel Vance,,
nm0888634,Wim Vandekeybus,,
nm0888743,James Vanderbilt,1975.0,
nm0888993,Norman Thaddeus Vane,1928.0,2015.0
nm0889095,Joël Vanhoebrouck,1974.0,
nm0889099,Kevin VanHook,1965.0,
nm0889216,Ilkka Vanne,1946.0,
nm0889399,Luigi Vanzi,1924.0,
nm0889402,Carlo Vanzina,1951.0,2018.0
nm0889513,Agnès Varda,1928.0,2019.0
nm0889522,Nia Vardalos,1962.0,
nm0889543,Adam Vardy,1965.0,
nm0889595,Carlos Varela,,
nm0889829,Francisco Vargas,,
nm0889864,Juan Carlos Vargas,1968.0,
nm0889943,Ömer Vargi,,
nm0889966,Giuseppe Vari,1916.0,1993.0
